Version Num, 1.00, 
Building Num, 1, 
Room Num, 12, 
Occupant Num, 21, 
Start Time, 2015-1-0, 
End Time, 2015-1-10, 
step,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
685, 2015/1/3 9:5:00, 0,0,0,0,2,0,0,0,0,4,0,0,0,5,5,0,0,0,0,0,0,
686, 2015/1/3 9:10:00, 0,0,0,0,1,0,0,0,0,11,0,0,0,5,5,0,0,0,0,0,0,
687, 2015/1/3 9:15:00, 0,0,0,0,12,0,0,0,0,11,0,0,0,5,5,0,0,0,0,0,0,
688, 2015/1/3 9:20:00, 0,0,0,0,3,0,0,0,0,11,0,0,0,5,5,0,0,0,0,0,0,
689, 2015/1/3 9:25:00, 0,0,1,0,3,0,0,0,0,11,0,0,0,5,5,0,0,0,0,0,0,
690, 2015/1/3 9:30:00, 0,0,1,0,3,0,0,0,0,4,0,0,0,5,5,0,0,0,0,0,0,
691, 2015/1/3 9:35:00, 0,0,2,0,3,0,0,0,0,4,0,0,0,12,5,0,0,0,0,0,0,
692, 2015/1/3 9:40:00, 0,0,2,0,3,0,0,0,0,4,0,0,0,12,5,0,0,0,0,0,0,
693, 2015/1/3 9:45:00, 0,0,2,0,3,0,0,0,0,4,0,0,0,12,5,0,0,0,0,0,0,
694, 2015/1/3 9:50:00, 8,0,4,0,2,0,0,0,0,4,0,0,0,12,5,0,0,0,0,0,0,
695, 2015/1/3 9:55:00, 8,0,4,0,2,0,0,0,0,4,0,0,0,8,8,0,0,0,0,0,0,
696, 2015/1/3 10:0:00, 7,0,4,0,2,0,0,0,0,4,0,0,0,5,5,0,0,0,0,0,0,
697, 2015/1/3 10:5:00, 7,0,8,0,2,0,0,0,0,4,0,0,0,5,5,0,0,0,0,0,0,
698, 2015/1/3 10:10:00, 7,0,12,0,4,0,0,0,0,11,0,0,0,5,5,0,0,0,0,0,0,
699, 2015/1/3 10:15:00, 1,0,11,0,6,0,0,0,0,4,0,0,0,5,5,0,0,0,0,0,0,
700, 2015/1/3 10:20:00, 1,0,11,0,3,0,0,0,12,4,0,0,0,8,5,0,0,0,0,0,0,
701, 2015/1/3 10:25:00, 1,0,11,0,3,0,0,0,12,4,0,0,0,8,8,0,0,0,0,0,0,
702, 2015/1/3 10:30:00, 1,0,5,0,3,0,0,0,12,4,0,0,0,5,5,0,0,0,0,0,0,
703, 2015/1/3 10:35:00, 1,0,5,0,11,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
704, 2015/1/3 10:40:00, 1,0,7,0,11,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
705, 2015/1/3 10:45:00, 1,0,7,0,11,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
706, 2015/1/3 10:50:00, 1,0,7,0,11,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
707, 2015/1/3 10:55:00, 1,0,7,0,11,0,0,0,3,4,0,0,0,11,5,0,0,0,0,0,0,
708, 2015/1/3 11:0:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,11,5,0,0,0,0,0,0,
709, 2015/1/3 11:5:00, 1,0,8,0,2,0,0,0,3,4,0,0,0,11,5,0,0,0,0,0,0,
710, 2015/1/3 11:10:00, 4,0,8,0,2,0,0,0,3,4,0,0,0,11,5,0,0,0,0,0,0,
711, 2015/1/3 11:15:00, 4,0,1,0,2,0,0,0,3,4,0,0,0,11,5,0,0,0,0,0,0,
712, 2015/1/3 11:20:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,11,5,0,0,0,0,0,0,
713, 2015/1/3 11:25:00, 1,0,3,0,2,0,0,0,3,4,0,0,0,11,5,0,0,0,0,0,0,
714, 2015/1/3 11:30:00, 1,0,11,0,2,0,0,0,12,4,0,0,0,11,12,0,0,0,0,0,0,
715, 2015/1/3 11:35:00, 1,0,11,0,2,0,0,0,8,4,0,0,0,5,5,0,0,0,0,0,0,
716, 2015/1/3 11:40:00, 1,0,11,0,2,0,0,0,11,4,0,0,0,12,0,0,0,0,0,0,0,
717, 2015/1/3 11:45:00, 1,0,0,0,0,0,0,0,4,8,0,0,0,12,0,0,0,0,0,0,0,
718, 2015/1/3 11:50:00, 0,0,0,0,0,0,0,0,4,4,0,0,0,12,0,0,0,0,0,0,0,
719, 2015/1/3 11:55:00, 0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,
720, 2015/1/3 12:0:00, 0,0,0,0,0,0,0,0,12,4,0,0,0,5,0,0,0,0,0,0,0,
721, 2015/1/3 12:5:00, 0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,
722, 2015/1/3 12:10:00, 0,0,0,0,0,0,0,0,12,4,0,0,0,5,0,0,0,0,0,0,0,
723, 2015/1/3 12:15:00, 0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,
724, 2015/1/3 12:20:00, 0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,
725, 2015/1/3 12:25:00, 0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,
726, 2015/1/3 12:30:00, 0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,
727, 2015/1/3 12:35:00, 0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
728, 2015/1/3 12:40:00, 0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
729, 2015/1/3 12:45:00, 0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
730, 2015/1/3 12:50:00, 0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
731, 2015/1/3 12:55:00, 0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
732, 2015/1/3 13:0:00, 0,0,12,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,
733, 2015/1/3 13:5:00, 0,0,12,0,0,0,0,0,11,4,0,0,0,0,5,0,0,0,0,0,0,
734, 2015/1/3 13:10:00, 0,0,8,0,0,0,0,0,12,4,0,0,0,0,5,0,0,0,0,0,0,
735, 2015/1/3 13:15:00, 0,0,8,0,2,0,0,0,11,4,0,0,0,0,5,0,0,0,0,0,0,
736, 2015/1/3 13:20:00, 0,0,8,0,2,0,0,0,11,4,0,0,0,0,5,0,0,0,0,0,0,
737, 2015/1/3 13:25:00, 0,0,7,0,2,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,
738, 2015/1/3 13:30:00, 0,0,3,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
739, 2015/1/3 13:35:00, 0,0,3,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
740, 2015/1/3 13:40:00, 0,0,3,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
741, 2015/1/3 13:45:00, 0,0,8,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
742, 2015/1/3 13:50:00, 0,0,7,0,2,0,0,0,3,4,0,0,0,8,5,0,0,0,0,0,0,
743, 2015/1/3 13:55:00, 1,0,7,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
744, 2015/1/3 14:0:00, 1,0,7,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
745, 2015/1/3 14:5:00, 1,0,4,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
746, 2015/1/3 14:10:00, 1,0,6,0,2,0,0,0,8,11,0,0,0,5,5,0,0,0,0,0,0,
747, 2015/1/3 14:15:00, 5,0,6,0,2,0,0,0,8,11,0,0,0,5,5,0,0,0,0,0,0,
748, 2015/1/3 14:20:00, 5,0,6,0,2,0,0,0,5,8,0,0,0,5,5,0,0,0,0,0,0,
749, 2015/1/3 14:25:00, 5,0,6,0,2,0,0,0,11,4,0,0,0,11,11,0,0,0,0,0,0,
750, 2015/1/3 14:30:00, 5,0,6,0,2,0,0,0,11,4,0,0,0,5,11,0,0,0,0,0,0,
751, 2015/1/3 14:35:00, 8,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
752, 2015/1/3 14:40:00, 1,0,1,0,0,0,0,0,4,11,0,0,0,5,5,0,0,0,0,0,0,
753, 2015/1/3 14:45:00, 1,0,11,0,2,0,0,0,4,11,0,0,0,5,5,0,0,0,0,0,0,
754, 2015/1/3 14:50:00, 1,0,0,0,2,0,0,0,4,11,0,0,0,5,5,0,0,0,0,0,0,
755, 2015/1/3 14:55:00, 1,0,0,0,2,0,0,0,4,11,0,0,0,5,11,0,0,0,0,0,0,
756, 2015/1/3 15:0:00, 1,0,0,0,2,0,0,0,4,4,0,0,0,5,5,0,0,0,0,0,0,
757, 2015/1/3 15:5:00, 1,0,0,0,2,0,0,0,4,4,0,0,0,5,5,0,0,0,0,0,0,
758, 2015/1/3 15:10:00, 1,0,0,0,5,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
759, 2015/1/3 15:15:00, 1,0,0,0,5,0,0,0,3,11,0,0,0,5,5,0,0,0,0,0,0,
760, 2015/1/3 15:20:00, 1,0,0,0,5,0,0,0,3,11,0,0,0,11,5,0,0,0,0,0,0,
761, 2015/1/3 15:25:00, 1,0,1,0,5,0,0,0,3,4,0,0,0,11,5,0,0,0,0,0,0,
762, 2015/1/3 15:30:00, 1,0,1,0,8,0,0,0,3,4,0,0,0,5,8,0,0,0,0,0,0,
763, 2015/1/3 15:35:00, 8,0,1,0,2,0,0,0,3,4,0,0,0,5,8,0,0,0,0,0,0,
764, 2015/1/3 15:40:00, 8,0,1,0,2,0,0,0,3,4,0,0,0,5,12,0,0,0,0,0,0,
765, 2015/1/3 15:45:00, 8,0,1,0,4,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
766, 2015/1/3 15:50:00, 8,0,1,0,0,0,0,0,3,11,0,0,0,11,11,0,0,0,0,0,0,
767, 2015/1/3 15:55:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,11,5,0,0,0,0,0,0,
768, 2015/1/3 16:0:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
769, 2015/1/3 16:5:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
770, 2015/1/3 16:10:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
771, 2015/1/3 16:15:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,11,5,0,0,0,0,0,0,
772, 2015/1/3 16:20:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
773, 2015/1/3 16:25:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
774, 2015/1/3 16:30:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
775, 2015/1/3 16:35:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,11,5,0,0,0,0,0,0,
776, 2015/1/3 16:40:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,8,5,0,0,0,0,0,0,
777, 2015/1/3 16:45:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,8,5,0,0,0,0,0,0,
778, 2015/1/3 16:50:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,8,5,0,0,0,0,0,0,
779, 2015/1/3 16:55:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,12,5,0,0,0,0,0,0,
780, 2015/1/3 17:0:00, 8,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
781, 2015/1/3 17:5:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
782, 2015/1/3 17:10:00, 1,0,1,0,2,0,0,0,3,11,0,0,0,5,5,0,0,0,0,0,0,
783, 2015/1/3 17:15:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
784, 2015/1/3 17:20:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
785, 2015/1/3 17:25:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
786, 2015/1/3 17:30:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
787, 2015/1/3 17:35:00, 1,0,1,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
788, 2015/1/3 17:40:00, 1,0,11,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
789, 2015/1/3 17:45:00, 1,0,8,0,2,0,0,0,3,4,0,0,0,5,5,0,0,0,0,0,0,
790, 2015/1/3 17:50:00, 1,0,8,0,2,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,
791, 2015/1/3 17:55:00, 1,0,1,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,
792, 2015/1/3 18:0:00, 8,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,
793, 2015/1/3 18:5:00, 8,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,
794, 2015/1/3 18:10:00, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
795, 2015/1/3 18:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
796, 2015/1/3 18:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
797, 2015/1/3 18:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
798, 2015/1/3 18:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,
799, 2015/1/3 18:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
800, 2015/1/3 18:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
801, 2015/1/3 18:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
802, 2015/1/3 18:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
803, 2015/1/3 18:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
804, 2015/1/3 19:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
805, 2015/1/3 19:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
806, 2015/1/3 19:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
807, 2015/1/3 19:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
808, 2015/1/3 19:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
809, 2015/1/3 19:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
810, 2015/1/3 19:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
811, 2015/1/3 19:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
812, 2015/1/3 19:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
813, 2015/1/3 19:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
814, 2015/1/3 19:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
815, 2015/1/3 19:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
816, 2015/1/3 20:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
817, 2015/1/3 20:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
818, 2015/1/3 20:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
819, 2015/1/3 20:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
820, 2015/1/3 20:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
821, 2015/1/3 20:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
822, 2015/1/3 20:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
823, 2015/1/3 20:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
824, 2015/1/3 20:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
825, 2015/1/3 20:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
826, 2015/1/3 20:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
827, 2015/1/3 20:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
828, 2015/1/3 21:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
829, 2015/1/3 21:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
830, 2015/1/3 21:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
831, 2015/1/3 21:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
832, 2015/1/3 21:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
833, 2015/1/3 21:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
834, 2015/1/3 21:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
835, 2015/1/3 21:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
836, 2015/1/3 21:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
837, 2015/1/3 21:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
838, 2015/1/3 21:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
839, 2015/1/3 21:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
840, 2015/1/3 22:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
841, 2015/1/3 22:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
842, 2015/1/3 22:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
843, 2015/1/3 22:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
844, 2015/1/3 22:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
845, 2015/1/3 22:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
846, 2015/1/3 22:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
847, 2015/1/3 22:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
848, 2015/1/3 22:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
849, 2015/1/3 22:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
850, 2015/1/3 22:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
851, 2015/1/3 22:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
852, 2015/1/3 23:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
853, 2015/1/3 23:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
854, 2015/1/3 23:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
855, 2015/1/3 23:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
856, 2015/1/3 23:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
857, 2015/1/3 23:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
858, 2015/1/3 23:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
859, 2015/1/3 23:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
860, 2015/1/3 23:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
861, 2015/1/3 23:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
862, 2015/1/3 23:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
863, 2015/1/3 23:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
864, 2015/1/4 0:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
865, 2015/1/4 0:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
866, 2015/1/4 0:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
867, 2015/1/4 0:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
868, 2015/1/4 0:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
869, 2015/1/4 0:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
870, 2015/1/4 0:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
871, 2015/1/4 0:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
872, 2015/1/4 0:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
873, 2015/1/4 0:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
874, 2015/1/4 0:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
875, 2015/1/4 0:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
876, 2015/1/4 1:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
877, 2015/1/4 1:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
878, 2015/1/4 1:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
879, 2015/1/4 1:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
880, 2015/1/4 1:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
881, 2015/1/4 1:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
882, 2015/1/4 1:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
883, 2015/1/4 1:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
884, 2015/1/4 1:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
885, 2015/1/4 1:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
886, 2015/1/4 1:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
887, 2015/1/4 1:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
888, 2015/1/4 2:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
889, 2015/1/4 2:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
890, 2015/1/4 2:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
891, 2015/1/4 2:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
892, 2015/1/4 2:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
893, 2015/1/4 2:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
894, 2015/1/4 2:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
895, 2015/1/4 2:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
896, 2015/1/4 2:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
897, 2015/1/4 2:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
898, 2015/1/4 2:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
899, 2015/1/4 2:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
900, 2015/1/4 3:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
901, 2015/1/4 3:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
902, 2015/1/4 3:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
903, 2015/1/4 3:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
904, 2015/1/4 3:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
905, 2015/1/4 3:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
906, 2015/1/4 3:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
907, 2015/1/4 3:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
908, 2015/1/4 3:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
909, 2015/1/4 3:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
910, 2015/1/4 3:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
911, 2015/1/4 3:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
912, 2015/1/4 4:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
913, 2015/1/4 4:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
914, 2015/1/4 4:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
915, 2015/1/4 4:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
